,host_id,host_location,host_acceptance_rate,bathrooms,amenities,review_scores_value
528,229497500,"Cambridge, MA",97%,2.0,"[""Heating"", ""Paid washer \u2013 In building"", ""Luggage dropoff allowed"", ""Paid parking lot on premises \u2013 1 space"", ""Iron"", ""Portable fans"", ""Refrigerator"", ""Hair dryer"", ""Room-darkening shades"", ""Fire extinguisher"", ""Paid dryer \u2013 In building"", ""Smoke alarm"", ""Hot water"", ""Microwave"", ""Exterior security cameras on property"", ""Hangers"", ""Lock on bedroom door"", ""Bathtub"", ""Bed linens"", ""Dedicated workspace"", ""Air conditioning"", ""Carbon monoxide alarm"", ""Kitchen"", ""Long term stays allowed"", ""Wifi""]",4.77
529,10418949,"Cambridge, MA",33%,1.0,"[""Paid dryer \u2013 In building"", ""Smoke alarm"", ""Refrigerator"", ""Hot water"", ""Microwave"", ""Coffee maker: drip coffee maker"", ""Shower gel"", ""Dedicated workspace"", ""Free street parking"", ""Shampoo"", ""Dishwasher"", ""Kitchen"", ""Washer"", ""Wifi""]",4.0
530,229497500,"Cambridge, MA",97%,,"[""Central air conditioning"", ""Heating"", ""Paid washer \u2013 In building"", ""Luggage dropoff allowed"", ""Paid parking lot on premises \u2013 1 space"", ""Iron"", ""Portable fans"", ""Refrigerator"", ""Hair dryer"", ""Room-darkening shades"", ""Fire extinguisher"", ""Paid dryer \u2013 In building"", ""Smoke alarm"", ""Hot water"", ""Microwave"", ""Exterior security cameras on property"", ""Hangers"", ""Mini fridge"", ""Hot water kettle"", ""Lock on bedroom door"", ""Bathtub"", ""Bed linens"", ""Dedicated workspace"", ""Cleaning products"", ""Carbon monoxide alarm"", ""Kitchen"", ""Long term stays allowed"", ""Wifi""]",4.09
531,229497500,"Cambridge, MA",97%,2.0,"[""Central air conditioning"", ""Heating"", ""Paid washer \u2013 In building"", ""Luggage dropoff allowed"", ""Paid parking lot on premises \u2013 1 space"", ""Iron"", ""Portable fans"", ""Refrigerator"", ""Hair dryer"", ""Room-darkening shades"", ""Fire extinguisher"", ""Self check-in"", ""Paid dryer \u2013 In building"", ""Smoke alarm"", ""Hot water"", ""Microwave"", ""Exterior security cameras on property"", ""Hangers"", ""Lock on bedroom door"", ""Bathtub"", ""Bed linens"", ""Dedicated workspace"", ""Cleaning products"", ""Carbon monoxide alarm"", ""Kitchen"", ""Keypad"", ""Long term stays allowed"", ""Wifi""]",4.26
532,229497500,"Cambridge, MA",97%,2.0,"[""Heating"", ""Paid washer \u2013 In building"", ""Luggage dropoff allowed"", ""Iron"", ""Portable fans"", ""Refrigerator"", ""Hair dryer"", ""Room-darkening shades"", ""Fire extinguisher"", ""Paid dryer \u2013 In building"", ""Smoke alarm"", ""Hot water"", ""Microwave"", ""Hangers"", ""Paid parking on premises"", ""Lock on bedroom door"", ""Bathtub"", ""Bed linens"", ""Dedicated workspace"", ""Cleaning products"", ""Air conditioning"", ""Carbon monoxide alarm"", ""Kitchen"", ""Long term stays allowed"", ""Wifi""]",4.12
533,107434423,"New York, NY",97%,2.0,"[""Heating"", ""Coffee maker"", ""Dishwasher"", ""Iron"", ""Elevator"", ""Refrigerator"", ""High chair"", ""Hair dryer"", ""Pets allowed"", ""Gym"", ""Self check-in"", ""Shampoo"", ""Oven"", ""Private entrance"", ""Smoke alarm"", ""Essentials"", ""Hot water"", ""Microwave"", ""Washer \u2013\u00a0In unit"", ""Lockbox"", ""Hangers"", ""Cooking basics"", ""Paid parking on premises"", ""Bathtub"", ""Crib"", ""Bed linens"", ""Air conditioning"", ""Carbon monoxide alarm"", ""Kitchen"", ""Dryer \u2013\u00a0In unit"", ""Long term stays allowed"", ""TV"", ""Wifi""]",
534,107434423,"New York, NY",97%,2.0,"[""Heating"", ""Coffee maker"", ""Dishwasher"", ""Iron"", ""Elevator"", ""Refrigerator"", ""High chair"", ""Hair dryer"", ""Pets allowed"", ""Gym"", ""Self check-in"", ""Shampoo"", ""Oven"", ""Private entrance"", ""Smoke alarm"", ""Essentials"", ""Hot water"", ""Microwave"", ""Washer \u2013\u00a0In unit"", ""Lockbox"", ""Hangers"", ""Cooking basics"", ""Paid parking on premises"", ""Bathtub"", ""Crib"", ""Bed linens"", ""Air conditioning"", ""Carbon monoxide alarm"", ""Kitchen"", ""Dryer \u2013\u00a0In unit"", ""Long term stays allowed"", ""TV"", ""Wifi""]",
535,413229641,"Cambridge, MA",100%,1.0,"[""Heating"", ""Coffee maker"", ""Safe"", ""Host greets you"", ""Iron"", ""Washer"", ""Elevator"", ""Refrigerator"", ""Hair dryer"", ""Gym"", ""Shampoo"", ""Private entrance"", ""Smoke alarm"", ""Hangers"", ""Dryer"", ""TV with standard cable"", ""Bed linens"", ""Dedicated workspace"", ""Paid parking off premises"", ""Air conditioning"", ""Long term stays allowed"", ""Wifi""]",4.51
536,107434423,"New York, NY",97%,2.0,"[""Heating"", ""Coffee maker"", ""Dishwasher"", ""Iron"", ""Refrigerator"", ""High chair"", ""Hair dryer"", ""Pets allowed"", ""Self check-in"", ""Shampoo"", ""Oven"", ""Private entrance"", ""Smoke alarm"", ""Essentials"", ""Hot water"", ""Microwave"", ""Washer \u2013\u00a0In unit"", ""Lockbox"", ""Hangers"", ""Cooking basics"", ""Bathtub"", ""Crib"", ""Bed linens"", ""Air conditioning"", ""Carbon monoxide alarm"", ""Kitchen"", ""Dryer \u2013\u00a0In unit"", ""Long term stays allowed"", ""TV"", ""Wifi""]",4.0
537,45011296,"Cambridge, MA",96%,1.0,"[""Heating"", ""Luggage dropoff allowed"", ""Coffee maker"", ""Laundromat nearby"", ""Dishwasher"", ""First aid kit"", ""Iron"", ""Refrigerator"", ""Dishes and silverware"", ""Hair dryer"", ""Fire extinguisher"", ""Self check-in"", ""Shampoo"", ""Oven"", ""Smoke alarm"", ""Essentials"", ""Hot water"", ""Microwave"", ""Exterior security cameras on property"", ""Patio or balcony"", ""Hangers"", ""Free parking on premises"", ""Cooking basics"", ""Stove"", ""Dedicated workspace"", ""Paid parking off premises"", ""Air conditioning"", ""Carbon monoxide alarm"", ""Kitchen"", ""Keypad"", ""Long term stays allowed"", ""Wifi""]",4.52
538,45011296,"Cambridge, MA",96%,1.0,"[""Heating"", ""Luggage dropoff allowed"", ""Coffee maker"", ""Laundromat nearby"", ""Dishwasher"", ""First aid kit"", ""Iron"", ""Refrigerator"", ""Dishes and silverware"", ""Hair dryer"", ""Fire extinguisher"", ""Self check-in"", ""BBQ grill"", ""Shampoo"", ""Oven"", ""Extra pillows and blankets"", ""Smoke alarm"", ""Backyard"", ""Essentials"", ""Body soap"", ""Hot water"", ""Microwave"", ""Exterior security cameras on property"", ""Hangers"", ""Free parking on premises"", ""Cooking basics"", ""Bathtub"", ""Stove"", ""Shower gel"", ""Bed linens"", ""Dedicated workspace"", ""Paid parking off premises"", ""Air conditioning"", ""Carbon monoxide alarm"", ""Kitchen"", ""Keypad"", ""Long term stays allowed"", ""Wifi""]",4.56
539,394741679,,69%,1.0,"[""Heating"", ""Luggage dropoff allowed"", ""Washer"", ""Pets allowed"", ""Shared patio or balcony"", ""Shampoo"", ""Private entrance"", ""Smoke alarm"", ""Essentials"", ""Body soap"", ""Hot water"", ""Hangers"", ""Free parking on premises"", ""Cooking basics"", ""Lock on bedroom door"", ""Dryer"", ""Dedicated workspace"", ""Air conditioning"", ""Carbon monoxide alarm"", ""Kitchen"", ""Long term stays allowed"", ""Wifi""]",4.86
540,23983523,"Cambridge, MA",40%,1.0,"[""Heating"", ""Private living room"", ""Iron"", ""Clothing storage"", ""Refrigerator"", ""Dishes and silverware"", ""Hair dryer"", ""Shampoo"", ""Smoke alarm"", ""Essentials"", ""Body soap"", ""Hot water"", ""Hangers"", ""Free washer \u2013 In building"", ""Private patio or balcony"", ""Cooking basics"", ""Lock on bedroom door"", ""Bathtub"", ""City skyline view"", ""Bed linens"", ""Cleaning products"", ""Carbon monoxide alarm"", ""Kitchen"", ""Free dryer \u2013 In building"", ""TV"", ""Wifi""]",4.0
541,107434423,"New York, NY",97%,2.0,"[""Heating"", ""Coffee maker"", ""Dishwasher"", ""Iron"", ""Refrigerator"", ""High chair"", ""Hair dryer"", ""Pets allowed"", ""Self check-in"", ""Shampoo"", ""Oven"", ""Private entrance"", ""Smoke alarm"", ""Essentials"", ""Hot water"", ""Microwave"", ""Washer \u2013\u00a0In unit"", ""Lockbox"", ""Hangers"", ""Cooking basics"", ""Bathtub"", ""Crib"", ""Bed linens"", ""Air conditioning"", ""Carbon monoxide alarm"", ""Kitchen"", ""Dryer \u2013\u00a0In unit"", ""Long term stays allowed"", ""TV"", ""Wifi""]",
542,107434423,"New York, NY",97%,1.0,"[""Heating"", ""Coffee maker"", ""Dishwasher"", ""Iron"", ""Elevator"", ""Refrigerator"", ""High chair"", ""Hair dryer"", ""Pets allowed"", ""Gym"", ""Self check-in"", ""Shampoo"", ""Oven"", ""Private entrance"", ""Smoke alarm"", ""Essentials"", ""Fast wifi \u2013 223 Mbps"", ""Hot water"", ""Microwave"", ""Washer \u2013\u00a0In unit"", ""Lockbox"", ""Hangers"", ""Cooking basics"", ""Paid parking on premises"", ""Bathtub"", ""Crib"", ""Bed linens"", ""Air conditioning"", ""Carbon monoxide alarm"", ""Kitchen"", ""Dryer \u2013\u00a0In unit"", ""Long term stays allowed"", ""TV""]",
543,25221790,"Cambridge, MA",96%,2.0,"[""Paid washer \u2013 In building"", ""BBQ grill: gas"", ""Luggage dropoff allowed"", ""Coffee maker"", ""Conditioner"", ""Stainless steel gas stove"", ""Safe"", ""Dishwasher"", ""Wine glasses"", ""First aid kit"", ""50 inch HDTV with Roku"", ""Iron"", ""Clothing storage: closet"", ""Refrigerator"", ""Dishes and silverware"", ""Hair dryer"", ""Fire extinguisher"", ""Blender"", ""Stainless steel oven"", ""Self check-in"", ""Shampoo"", ""Private entrance"", ""Extra pillows and blankets"", ""Paid dryer \u2013 In building"", ""Smoke alarm"", ""Essentials"", ""Body soap"", ""Hot water"", ""Microwave"", ""Freezer"", ""Kitchen"", ""Outdoor dining area"", ""Hangers"", ""Ceiling fan"", ""Hot water kettle"", ""Cooking basics"", ""Private backyard \u2013 Fully fenced"", ""Barbecue utensils"", ""Outdoor furniture"", ""Single level home"", ""Shower gel"", ""Bed linens"", ""Dedicated workspace"", ""Cleaning products"", ""Dining table"", ""Carbon monoxide alarm"", ""Central heating"", ""Keypad"", ""Long term stays allowed"", ""Wifi"", ""Trash compactor""]",4.77
544,145655051,"Cambridge, MA",93%,1.0,"[""Heating"", ""Coffee maker"", ""Dishwasher"", ""Wine glasses"", ""Iron"", ""Washer"", ""HDTV with Amazon Prime Video"", ""Refrigerator"", ""Dishes and silverware"", ""Hair dryer"", ""Room-darkening shades"", ""Fire extinguisher"", ""Extra pillows and blankets"", ""Smoke alarm"", ""Essentials"", ""Hot water"", ""Microwave"", ""Freezer"", ""Hangers"", ""Hot water kettle"", ""Cooking basics"", ""Dryer"", ""Bed linens"", ""Dedicated workspace"", ""Dining table"", ""Air conditioning"", ""Carbon monoxide alarm"", ""Kitchen"", ""Long term stays allowed"", ""Wifi"", ""Trash compactor""]",5.0
545,107434423,"New York, NY",97%,1.0,"[""Heating"", ""Coffee maker"", ""Dishwasher"", ""Iron"", ""Elevator"", ""Refrigerator"", ""High chair"", ""Hair dryer"", ""Pets allowed"", ""Gym"", ""Self check-in"", ""Shampoo"", ""Oven"", ""Private entrance"", ""Smoke alarm"", ""Essentials"", ""Hot water"", ""Microwave"", ""Washer \u2013\u00a0In unit"", ""Patio or balcony"", ""Lockbox"", ""Hangers"", ""Cooking basics"", ""Paid parking on premises"", ""Bathtub"", ""Crib"", ""Bed linens"", ""Air conditioning"", ""Carbon monoxide alarm"", ""Kitchen"", ""Dryer \u2013\u00a0In unit"", ""Long term stays allowed"", ""TV"", ""Wifi""]",5.0
546,107434423,"New York, NY",97%,1.0,"[""Heating"", ""Coffee maker"", ""Dishwasher"", ""Iron"", ""Elevator"", ""Refrigerator"", ""High chair"", ""Hair dryer"", ""Pets allowed"", ""Gym"", ""Self check-in"", ""Shampoo"", ""Oven"", ""Private entrance"", ""Smoke alarm"", ""Essentials"", ""Fast wifi \u2013 223 Mbps"", ""Hot water"", ""Microwave"", ""Washer \u2013\u00a0In unit"", ""Lockbox"", ""Hangers"", ""Cooking basics"", ""Paid parking on premises"", ""Bathtub"", ""Crib"", ""Bed linens"", ""Air conditioning"", ""Carbon monoxide alarm"", ""Kitchen"", ""Dryer \u2013\u00a0In unit"", ""Long term stays allowed"", ""TV""]",4.67
547,45011296,"Cambridge, MA",96%,,"[""Heating"", ""Luggage dropoff allowed"", ""Coffee maker"", ""Laundromat nearby"", ""Dishwasher"", ""First aid kit"", ""Iron"", ""Refrigerator"", ""Dishes and silverware"", ""Hair dryer"", ""Fire extinguisher"", ""Shared patio or balcony"", ""Self check-in"", ""Shampoo"", ""Oven"", ""Extra pillows and blankets"", ""Smoke alarm"", ""Backyard"", ""Essentials"", ""Hot water"", ""Microwave"", ""Exterior security cameras on property"", ""Hangers"", ""Free parking on premises"", ""Cooking basics"", ""Window AC unit"", ""Stove"", ""Bed linens"", ""Dedicated workspace"", ""Paid parking off premises"", ""Carbon monoxide alarm"", ""Kitchen"", ""Keypad"", ""Long term stays allowed"", ""Wifi""]",4.67
548,39343684,,100%,1.0,"[""Baking sheet"", ""Clamp on table seat high chair - always at the listing"", ""Books and reading material"", ""Heating"", ""Electric stove"", ""Laundromat nearby"", ""Conditioner"", ""Free dryer \u2013 In unit"", ""Portable air conditioning"", ""Wine glasses"", ""Window guards"", ""Iron"", ""Ethernet connection"", ""Portable fans"", ""Exercise equipment"", ""Refrigerator"", ""Dishes and silverware"", ""Waterfront"", ""Hair dryer"", ""Room-darkening shades"", ""Fire extinguisher"", ""Long term stays allowed"", ""Rice maker"", ""Shampoo"", ""Bidet"", ""Oven"", ""Private entrance"", ""Lake access"", ""Extra pillows and blankets"", ""Smoke alarm"", ""Essentials"", ""Body soap"", ""Hot water"", ""Drying rack for clothing"", ""Microwave"", ""Free washer \u2013 In unit"", ""Freezer"", ""Exterior security cameras on property"", ""Hangers"", ""River view"", ""Cooking basics"", ""Clothing storage: walk-in closet, closet, and dresser"", ""Toaster"", ""Bathtub"", ""Outdoor furniture"", ""Single level home"", ""Coffee maker: drip coffee maker"", ""Shower gel"", ""Bed linens"", ""Dedicated workspace"", ""Cleaning products"", ""Dining table"", ""Carbon monoxide alarm"", ""Kitchen"", ""HDTV with Fire TV"", ""Children\u2019s books and toys for ages 2-5 years old, 5-10 years old, and 10+ years old"", ""Wifi""]",4.55
549,107434423,"New York, NY",97%,2.0,"[""Heating"", ""Coffee maker"", ""Dishwasher"", ""Fast wifi \u2013 321 Mbps"", ""Iron"", ""Elevator"", ""Refrigerator"", ""High chair"", ""Hair dryer"", ""Pets allowed"", ""Gym"", ""Self check-in"", ""Shampoo"", ""Oven"", ""Private entrance"", ""Smoke alarm"", ""Essentials"", ""Hot water"", ""Microwave"", ""Washer \u2013\u00a0In unit"", ""Lockbox"", ""Hangers"", ""Cooking basics"", ""Bathtub"", ""Crib"", ""Bed linens"", ""Air conditioning"", ""Carbon monoxide alarm"", ""Kitchen"", ""Dryer \u2013\u00a0In unit"", ""Long term stays allowed"", ""TV""]",
1250,373675137,"Boston, MA",94%,,"[""Bed linens"", ""Keypad"", ""Washer"", ""Central heating"", ""Smoke alarm"", ""Housekeeping - available at extra cost"", ""Shower gel"", ""Microwave"", ""Wifi"", ""Body soap"", ""Conditioner"", ""Refrigerator"", ""Kitchen"", ""Carbon monoxide alarm"", ""Cleaning products"", ""Shampoo"", ""Coffee maker: drip coffee maker"", ""Hangers"", ""Dishwasher"", ""Lock on bedroom door"", ""Self check-in""]",
1251,384659029,"Boston, MA",100%,1.0,"[""Paid washer \u2013 In building"", ""Luggage dropoff allowed"", ""Laundromat nearby"", ""Paid parking lot off premises"", ""First aid kit"", ""Iron"", ""Clothing storage"", ""Portable fans"", ""Refrigerator"", ""Dishes and silverware"", ""Hair dryer"", ""Self check-in"", ""Shampoo"", ""Private entrance"", ""Paid dryer \u2013 In building"", ""Smoke alarm"", ""Essentials"", ""Body soap"", ""Kitchenette"", ""Hot water"", ""Drying rack for clothing"", ""Microwave"", ""Freezer"", ""Smart lock"", ""Exterior security cameras on property"", ""Hangers"", ""Hot water kettle"", ""Cooking basics"", ""Toaster"", ""Shower gel"", ""Bed linens"", ""Dedicated workspace"", ""Dining table"", ""Air conditioning"", ""Central heating"", ""Long term stays allowed"", ""Wifi""]",4.38
1252,9260834,"Cambridge, MA",86%,1.0,"[""Baking sheet"", ""Heating"", ""Conditioner"", ""Dishwasher"", ""Washer"", ""Clothing storage"", ""Refrigerator"", ""Dishes and silverware"", ""Room-darkening shades"", ""BBQ grill"", ""Shampoo"", ""Oven"", ""Hot tub"", ""Smoke alarm"", ""Essentials"", ""Body soap"", ""Hot water"", ""Microwave"", ""Outdoor dining area"", ""Hangers"", ""Hot water kettle"", ""Cooking basics"", ""Paid parking on premises"", ""Lock on bedroom door"", ""Bathtub"", ""Stove"", ""Barbecue utensils"", ""Shower gel"", ""Bed linens"", ""Dedicated workspace"", ""Cleaning products"", ""Dining table"", ""Air conditioning"", ""Carbon monoxide alarm"", ""Kitchen"", ""Wifi"", ""Trash compactor""]",4.75
1253,177906351,"Cambridge, MA",82%,1.0,"[""Smoke alarm"", ""Fire extinguisher"", ""Exterior security cameras on property"", ""Dedicated workspace"", ""First aid kit"", ""Air conditioning"", ""Carbon monoxide alarm"", ""Kitchen"", ""Washer"", ""TV"", ""Wifi"", ""Piano""]",4.67
1254,9260834,"Cambridge, MA",86%,1.0,"[""Baking sheet"", ""Heating"", ""Books and reading material"", ""Conditioner"", ""Dishwasher"", ""Iron"", ""Washer"", ""Clothing storage"", ""Refrigerator"", ""Dishes and silverware"", ""Room-darkening shades"", ""BBQ grill"", ""Shampoo"", ""Oven"", ""Smoke alarm"", ""Essentials"", ""Body soap"", ""Hot water"", ""Microwave"", ""Outdoor dining area"", ""Hangers"", ""Hot water kettle"", ""Cooking basics"", ""Paid parking on premises"", ""Lock on bedroom door"", ""Stove"", ""Barbecue utensils"", ""Shower gel"", ""Bed linens"", ""Dedicated workspace"", ""Cleaning products"", ""Dining table"", ""Air conditioning"", ""Carbon monoxide alarm"", ""Kitchen"", ""Wifi"", ""Trash compactor""]",5.0
1255,672717025,,100%,1.0,"[""Smoke alarm"", ""Hot water"", ""Pets allowed"", ""Washer"", ""Dedicated workspace"", ""Kitchen"", ""Outdoor dining area"", ""Air conditioning"", ""Carbon monoxide alarm"", ""Central heating"", ""Free dryer \u2013 In building"", ""TV"", ""Wifi""]",
1256,673068929,"Boston, MA",13%,1.0,"[""Smoke alarm"", ""Paid parking on premises"", ""Elevator"", ""Hot water"", ""Fire extinguisher"", ""Pets allowed"", ""Dedicated workspace"", ""Self check-in"", ""Kitchen"", ""Lockbox"", ""Air conditioning"", ""Central heating"", ""Fire pit"", ""Washer"", ""TV"", ""Wifi""]",5.0
1257,673068929,"Boston, MA",13%,1.0,"[""Smoke alarm"", ""Paid parking on premises"", ""Hot water"", ""Fire extinguisher"", ""Pets allowed"", ""Dedicated workspace"", ""Self check-in"", ""Kitchen"", ""Lockbox"", ""Air conditioning"", ""Central heating"", ""Fire pit"", ""Washer"", ""TV"", ""Wifi""]",
1258,9260834,"Cambridge, MA",86%,1.0,"[""Baking sheet"", ""Heating"", ""Dishwasher"", ""Iron"", ""Washer"", ""Clothing storage"", ""Refrigerator"", ""Dishes and silverware"", ""Room-darkening shades"", ""BBQ grill"", ""Shampoo"", ""Oven"", ""Smoke alarm"", ""Essentials"", ""Body soap"", ""Hot water"", ""Microwave"", ""Outdoor dining area"", ""Hot water kettle"", ""Cooking basics"", ""Paid parking on premises"", ""Lock on bedroom door"", ""Stove"", ""Barbecue utensils"", ""Shower gel"", ""Bed linens"", ""Dedicated workspace"", ""Cleaning products"", ""Dining table"", ""Air conditioning"", ""Carbon monoxide alarm"", ""Kitchen"", ""Wifi"", ""Trash compactor""]",5.0
