,latitude,longitude,accommodates,bathrooms,bedrooms,beds,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,host_listings_count,host_total_listings_count,id,host_id,neighbourhood_cleansed,neighbourhood_group_cleansed,property_type,room_type,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_verifications,host_identity_verified,has_availability,instant_bookable,amenities,host_since,host_location,host_name,listing_url
822,42.36851055855416,-71.08383824975019,1,1.0,1.0,1.0,$63.00,30,365,30.0,30.0,365.0,365.0,30.0,365.0,0,10,40,315,6,3,0,4.33,4.5,4.83,4.83,4.83,4.83,4.17,33.0,42.0,881080600879979804,229497500,East Cambridge,,Private room in home,Private room,within an hour,100%,97%,f,"['email', 'phone']",t,t,t,"[""Paid washer \u2013 In building"", ""Luggage dropoff allowed"", ""Iron"", ""Clothing storage"", ""Refrigerator"", ""Dishes and silverware"", ""Hair dryer"", ""Room-darkening shades"", ""Fire extinguisher"", ""Oven"", ""Paid dryer \u2013 In building"", ""Smoke alarm"", ""Essentials"", ""Hot water"", ""Microwave"", ""Freezer"", ""Exterior security cameras on property"", ""Backyard - Fully fenced"", ""Kitchen"", ""Hangers"", ""Hot water kettle"", ""Window AC unit"", ""Lock on bedroom door"", ""Bathtub"", ""Stove"", ""Bed linens"", ""Dedicated workspace"", ""Cleaning products"", ""Dining table"", ""Carbon monoxide alarm"", ""Central heating"", ""Long term stays allowed"", ""Wifi""]",2018-12-06,"Cambridge, MA",Yudong,https://www.airbnb.com/rooms/881080600879979804
823,42.3763835,-71.1094659,4,,2.0,,,3,365,3.0,4.0,365.0,365.0,3.1,365.0,0,0,0,0,6,3,2,4.83,4.5,5.0,4.67,4.83,5.0,4.5,1.0,1.0,882866059511338482,24945319,Mid-Cambridge,,Entire rental unit,Entire home/apt,within a day,100%,71%,f,"['email', 'phone', 'work_email']",t,t,f,"[""Heating"", ""Books and reading material"", ""Dishwasher"", ""Wine glasses"", ""Iron"", ""Washer"", ""Refrigerator"", ""Dishes and silverware"", ""Coffee maker: espresso machine, french press"", ""Self check-in"", ""Microwave"", ""Lockbox"", ""Hangers"", ""Exercise equipment: free weights, yoga mat"", ""Free parking on premises"", ""Hot water kettle"", ""Toaster"", ""Stove"", ""Dryer"", ""Single level home"", ""Bed linens"", ""Dedicated workspace"", ""Cleaning products"", ""Dining table"", ""Air conditioning"", ""Carbon monoxide alarm"", ""Kitchen"", ""TV"", ""Wifi""]",2014-12-17,"Cambridge, MA",Dení,https://www.airbnb.com/rooms/882866059511338482
824,42.37225021329599,-71.08596889785468,2,1.0,1.0,1.0,$86.00,15,365,15.0,15.0,365.0,365.0,15.0,365.0,28,58,87,87,0,0,0,,,,,,,,148.0,221.0,884085118462269211,43450256,East Cambridge,,Private room in rental unit,Private room,within a few hours,85%,55%,f,"['email', 'phone']",t,t,f,"[""Baking sheet"", ""Heating"", ""Free washer"", ""Coffee maker"", ""Dishwasher"", ""Wine glasses"", ""Iron"", ""Clothing storage"", ""Refrigerator"", ""Dishes and silverware"", ""Hair dryer"", ""Shampoo"", ""Oven"", ""Smoke alarm"", ""Essentials"", ""Hot water"", ""Microwave"", ""Freezer"", ""Free dryer"", ""Hangers"", ""Hot water kettle"", ""Window AC unit"", ""Lock on bedroom door"", ""Toaster"", ""Stove"", ""Cleaning available during stay"", ""Shower gel"", ""Bed linens"", ""Dedicated workspace"", ""Cleaning products"", ""Dining table"", ""Carbon monoxide alarm"", ""Kitchen"", ""Long term stays allowed"", ""TV"", ""Wifi""]",2015-09-05,"Cambridge, MA",Steve,https://www.airbnb.com/rooms/884085118462269211
825,42.38417584637305,-71.11858766319253,4,,1.0,,,1,365,1.0,1.0,365.0,365.0,1.0,365.0,0,0,0,0,3,0,0,5.0,5.0,5.0,5.0,5.0,4.67,4.67,1.0,2.0,884603975720143185,16704688,Agassiz,,Entire rental unit,Entire home/apt,,,,f,"['email', 'phone']",t,t,f,"[""Smoke alarm"", ""Fire extinguisher"", ""Dedicated workspace"", ""Outdoor dining area"", ""Air conditioning"", ""First aid kit"", ""Kitchen"", ""Fire pit"", ""Wifi""]",2014-06-12,"Zürich, Switzerland",Sabine,https://www.airbnb.com/rooms/884603975720143185
826,42.38790945286744,-71.1293609880553,3,1.0,2.0,2.0,$125.00,31,90,31.0,31.0,90.0,90.0,31.0,90.0,0,0,0,172,4,1,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,886137842431866888,513277312,Neighborhood Nine,,Entire rental unit,Entire home/apt,within a few hours,100%,67%,f,"['email', 'phone']",t,t,f,"[""Smoke alarm"", ""Paid parking on premises"", ""Fire extinguisher"", ""Dedicated workspace"", ""First aid kit"", ""Air conditioning"", ""Carbon monoxide alarm"", ""Kitchen"", ""TV"", ""Wifi""]",2023-05-05,,Carol,https://www.airbnb.com/rooms/886137842431866888
827,42.3759528,-71.1093738,6,3.5,3.0,3.0,$400.00,32,200,32.0,32.0,200.0,200.0,32.0,200.0,3,5,35,296,31,1,0,4.9,4.9,4.94,4.97,4.87,5.0,4.68,1.0,1.0,889777551432433232,26235383,Mid-Cambridge,,Entire home,Entire home/apt,within an hour,100%,75%,t,"['email', 'phone']",t,t,f,"[""Baking sheet"", ""Central air conditioning"", ""Luggage dropoff allowed"", ""Coffee maker"", ""Conditioner"", ""Dishwasher"", ""Free dryer \u2013 In unit"", ""Free driveway parking on premises \u2013 1 space"", ""Wine glasses"", ""Coffee"", ""Iron"", ""Washer"", ""Clothing storage: closet"", ""Refrigerator"", ""Dishes and silverware"", ""Hair dryer"", ""Room-darkening shades"", ""Long term stays allowed"", ""Blender"", ""Stainless steel oven"", ""Self check-in"", ""Shampoo"", ""Private entrance"", ""Smoke alarm"", ""Essentials"", ""Body soap"", ""Hot water"", ""Microwave"", ""Gas stove"", ""Freezer"", ""Kitchen"", ""Hangers"", ""Cooking basics"", ""55 inch HDTV"", ""Toaster"", ""Bathtub"", ""Private gym nearby"", ""Shower gel"", ""Bed linens"", ""Dedicated workspace"", ""Cleaning products"", ""Dining table"", ""Central heating"", ""Keypad"", ""Indoor fireplace"", ""Wifi""]",2015-01-17,Hong Kong,Kate,https://www.airbnb.com/rooms/889777551432433232
828,42.3859020636411,-71.1393519076385,4,2.5,3.0,0.0,$235.00,1,29,1.0,2.0,29.0,29.0,1.0,29.0,1,1,8,8,9,1,1,4.78,4.78,4.56,4.89,4.89,4.56,4.78,,,892602268082849320,159527274,West Cambridge,,Entire home,Entire home/apt,,,,f,,,t,f,"[""Heating"", ""Conditioner"", ""Dishwasher"", ""Coffee maker: Keurig coffee machine"", ""Free driveway parking on premises \u2013 1 space"", ""Wine glasses"", ""Host greets you"", ""Iron"", ""Washer"", ""Refrigerator"", ""Dishes and silverware"", ""Hair dryer"", ""Fire extinguisher"", ""Free street parking"", ""Shampoo"", ""Mosquito net"", ""Smoke alarm"", ""Essentials"", ""Body soap"", ""Hot water"", ""Microwave"", ""Gas stove"", ""Freezer"", ""Hangers"", ""Cooking basics"", ""Toaster"", ""Bathtub"", ""Dryer"", ""Shower gel"", ""Dining table"", ""Cleaning products"", ""Air conditioning"", ""Carbon monoxide alarm"", ""Kitchen"", ""Wifi""]",,,,https://www.airbnb.com/rooms/892602268082849320
829,42.364914948786584,-71.10250436942775,2,1.0,1.0,1.0,$254.00,2,365,2.0,5.0,1125.0,1125.0,3.2,1125.0,11,27,57,237,31,18,0,4.74,4.9,4.77,4.61,4.9,4.97,4.58,5.0,7.0,898743835070344633,47563583,The Port,,Entire rental unit,Entire home/apt,,,,f,"['email', 'phone']",t,t,t,"[""Heating"", ""Coffee maker"", ""Conditioner"", ""Dishwasher"", ""Coffee"", ""Clothing storage"", ""Refrigerator"", ""Dishes and silverware"", ""Hair dryer"", ""Fire extinguisher"", ""Pets allowed"", ""Self check-in"", ""Shampoo"", ""Bidet"", ""Oven"", ""Washer \u2013\u00a0In building"", ""Extra pillows and blankets"", ""Smoke alarm"", ""Essentials"", ""Body soap"", ""Hot water"", ""Drying rack for clothing"", ""Microwave"", ""Smart lock"", ""Hangers"", ""Hot water kettle"", ""Cooking basics"", ""Paid parking on premises"", ""Stove"", ""Shower gel"", ""Bed linens"", ""Dedicated workspace"", ""Cleaning products"", ""Dining table"", ""Air conditioning"", ""Carbon monoxide alarm"", ""Kitchen"", ""Free dryer \u2013 In building"", ""TV"", ""Wifi"", ""Trash compactor""]",2015-10-27,"San Francisco, CA",Ava,https://www.airbnb.com/rooms/898743835070344633
830,42.370595,-71.074224,4,2.0,2.0,2.0,$396.00,32,1125,30.0,92.0,1125.0,1125.0,30.3,1125.0,6,6,6,6,0,0,0,,,,,,,,4914.0,5698.0,899055640620536833,107434423,East Cambridge,,Entire rental unit,Entire home/apt,within an hour,100%,97%,f,"['email', 'phone', 'work_email']",t,t,t,"[""Heating"", ""Coffee maker"", ""Dishwasher"", ""Iron"", ""Elevator"", ""Refrigerator"", ""High chair"", ""Hair dryer"", ""Pets allowed"", ""Gym"", ""Self check-in"", ""BBQ grill"", ""Shampoo"", ""Oven"", ""Private entrance"", ""Smoke alarm"", ""Essentials"", ""Hot water"", ""Microwave"", ""Washer \u2013\u00a0In unit"", ""Pool"", ""Fast wifi \u2013 181 Mbps"", ""Patio or balcony"", ""Hangers"", ""Lockbox"", ""Cooking basics"", ""Paid parking on premises"", ""Crib"", ""Bed linens"", ""Air conditioning"", ""Carbon monoxide alarm"", ""Kitchen"", ""Dryer \u2013\u00a0In unit"", ""Long term stays allowed"", ""TV""]",2016-12-16,"New York, NY",Blueground,https://www.airbnb.com/rooms/899055640620536833
831,42.388498061965294,-71.12075978498602,1,1.0,1.0,1.0,$74.00,30,180,29.0,30.0,180.0,180.0,29.0,180.0,0,22,52,70,4,2,0,4.75,5.0,4.5,5.0,5.0,4.75,5.0,34.0,53.0,899165085303054005,95634275,Neighborhood Nine,,Private room in home,Private room,within an hour,100%,89%,,"['email', 'phone', 'work_email']",t,t,f,"[""Heating"", ""Coffee maker"", ""Conditioner"", ""Iron"", ""Washer"", ""Clothing storage"", ""Refrigerator"", ""Dishes and silverware"", ""Hair dryer"", ""Room-darkening shades"", ""Fire extinguisher"", ""Self check-in"", ""Shampoo"", ""Oven"", ""Smoke alarm"", ""Backyard"", ""Hot water"", ""Microwave"", ""Smart lock"", ""Exterior security cameras on property"", ""Patio or balcony"", ""Hangers"", ""Hot water kettle"", ""Cooking basics"", ""Paid parking on premises"", ""Lock on bedroom door"", ""Stove"", ""Dryer"", ""Shower gel"", ""Bed linens"", ""Dedicated workspace"", ""Cleaning products"", ""Dining table"", ""Air conditioning"", ""Carbon monoxide alarm"", ""Kitchen"", ""Long term stays allowed"", ""TV"", ""Wifi""]",2016-09-18,"Boston, MA",Sophia,https://www.airbnb.com/rooms/899165085303054005
832,42.37413124235291,-71.09847267853758,6,2.5,3.0,4.0,$721.00,3,40,3.0,3.0,40.0,40.0,3.0,40.0,15,37,45,146,9,5,1,5.0,5.0,5.0,5.0,5.0,5.0,4.89,1.0,2.0,900035813579443874,36389408,Wellington-Harrington,,Entire home,Entire home/apt,within a few hours,100%,100%,f,"['email', 'phone']",t,t,f,"[""Air conditioning"", ""Free dryer \u2013 In unit"", ""First aid kit"", ""Washer"", ""Clothing storage"", ""Dishes and silverware"", ""Fire extinguisher"", ""Pets allowed"", ""Self check-in"", ""BBQ grill"", ""Outdoor shower"", ""Smoke alarm"", ""Radiant heating"", ""Essentials"", ""Exterior security cameras on property"", ""Kitchen"", ""Outdoor dining area"", ""Lockbox"", ""Free parking on premises"", ""Cooking basics"", ""Hammock"", ""Bathtub"", ""Bed linens"", ""Dedicated workspace"", ""Cleaning products"", ""Heating - split type ductless system"", ""Carbon monoxide alarm"", ""Central heating"", ""Indoor fireplace"", ""TV"", ""Wifi""]",2015-06-21,"Boston, MA",Guillermo,https://www.airbnb.com/rooms/900035813579443874
833,42.36696988093014,-71.10015219605705,6,2.5,3.0,3.0,$611.00,1,29,1.0,1.0,29.0,29.0,1.0,29.0,15,36,39,39,45,12,1,4.89,4.87,4.93,4.89,4.91,4.91,4.78,4.0,4.0,904279346273381729,529457823,The Port,,Entire townhouse,Entire home/apt,within a few hours,100%,83%,t,"['email', 'phone']",t,t,f,"[""Baking sheet"", ""Central air conditioning"", ""Books and reading material"", ""Luggage dropoff allowed"", ""Laundromat nearby"", ""Conditioner"", ""Paid parking lot off premises"", ""Paid parking lot on premises \u2013 1 space"", ""Dishwasher"", ""Free dryer \u2013 In unit"", ""Free driveway parking on premises \u2013 1 space"", ""Wine glasses"", ""Window guards"", ""First aid kit"", ""Coffee"", ""Iron"", ""Private gym in building"", ""LG electric stove"", ""Refrigerator"", ""Dishes and silverware"", ""Hair dryer"", ""Room-darkening shades"", ""Fire extinguisher"", ""Blender"", ""Free street parking"", ""Stainless steel oven"", ""Self check-in"", ""Shampoo"", ""Bidet"", ""Board games"", ""Portable heater"", ""Private entrance"", ""Extra pillows and blankets"", ""Smoke alarm"", ""Radiant heating"", ""Essentials"", ""Body soap"", ""Clothing storage: closet and wardrobe"", ""Hot water"", ""Microwave"", ""Free washer \u2013 In unit"", ""Freezer"", ""Smart lock"", ""Exterior security cameras on property"", ""Private hot tub - available all year"", ""Exercise equipment: stationary bike, rowing"", ""Patio or balcony"", ""Sound system with Bluetooth and aux"", ""Hangers"", ""Hot water kettle"", ""Cooking basics"", ""Piano"", ""Private backyard \u2013 Fully fenced"", ""Toaster"", ""Bathtub"", ""Coffee maker: drip coffee maker"", ""Shower gel"", ""Bed linens"", ""Dining table"", ""Cleaning products"", ""Carbon monoxide alarm"", ""Kitchen"", ""Long term stays allowed"", ""TV"", ""Wifi""]",2023-08-02,"Salem, NH",Trang Diep Kieu,https://www.airbnb.com/rooms/904279346273381729
834,42.363306560947706,-71.1064523196804,5,1.0,2.0,2.0,$290.00,1,365,1.0,1.0,365.0,365.0,1.0,365.0,2,9,25,29,104,48,5,4.97,4.96,4.98,4.99,5.0,4.98,4.82,1.0,1.0,907107188870037315,23043851,Cambridgeport,,Entire rental unit,Entire home/apt,within a day,100%,99%,t,"['email', 'phone']",t,t,f,"[""LG refrigerator"", ""GE single oven"", ""Laundromat nearby"", ""Dishwasher"", ""Free driveway parking on premises \u2013 1 space"", ""Wine glasses"", ""Ethernet connection"", ""Portable fans"", ""Dishes and silverware"", ""Hair dryer"", ""Rice maker"", ""Portable heater"", ""Private entrance"", ""Smoke alarm"", ""Radiant heating"", ""Essentials"", ""Hot water"", ""Microwave"", ""Gas stove"", ""Freezer"", ""Outdoor dining area"", ""Hangers"", ""Ceiling fan"", ""Private patio or balcony"", ""Hot water kettle"", ""Cooking basics"", ""Window AC unit"", ""Coffee maker: drip coffee maker"", ""Bed linens"", ""Dining table"", ""Carbon monoxide alarm"", ""Kitchen"", ""TV"", ""Wifi""]",2014-10-27,"Cambridge, MA",Margaret,https://www.airbnb.com/rooms/907107188870037315
835,42.37180727200435,-71.08338295019232,8,2.0,3.0,4.0,$157.00,30,365,30.0,30.0,365.0,365.0,30.0,365.0,3,21,51,326,1,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,148.0,221.0,912225774852108276,43450256,East Cambridge,,Entire rental unit,Entire home/apt,within a few hours,85%,55%,f,"['email', 'phone']",t,t,f,"[""Baking sheet"", ""Heating"", ""Coffee maker"", ""AC - split type ductless system"", ""Free dryer \u2013 In unit"", ""Wine glasses"", ""Iron"", ""Clothing storage"", ""Refrigerator"", ""Dishes and silverware"", ""Hair dryer"", ""Fire extinguisher"", ""Shampoo"", ""Oven"", ""Private entrance"", ""Smoke alarm"", ""Essentials"", ""Hot water"", ""Microwave"", ""Free washer \u2013 In unit"", ""Freezer"", ""Hangers"", ""Hot water kettle"", ""Window AC unit"", ""Toaster"", ""Cleaning available during stay"", ""Stove"", ""Shower gel"", ""Bed linens"", ""Dedicated workspace"", ""Cleaning products"", ""Dining table"", ""Carbon monoxide alarm"", ""Kitchen"", ""Long term stays allowed"", ""TV"", ""Wifi""]",2015-09-05,"Cambridge, MA",Steve,https://www.airbnb.com/rooms/912225774852108276
836,42.36847359631045,-71.08202945139209,4,1.0,2.0,2.0,$226.00,4,365,1.0,5.0,365.0,365.0,2.7,365.0,0,29,59,334,42,24,1,4.55,4.64,4.48,4.86,4.74,4.83,4.4,148.0,221.0,912260040502294810,43450256,East Cambridge,,Entire rental unit,Entire home/apt,within a few hours,85%,55%,f,"['email', 'phone']",t,t,f,"[""Baking sheet"", ""Heating"", ""Coffee maker"", ""Wine glasses"", ""Iron"", ""Clothing storage"", ""Refrigerator"", ""Dishes and silverware"", ""Hair dryer"", ""Shampoo"", ""Oven"", ""Smoke alarm"", ""Essentials"", ""Hot water"", ""Microwave"", ""Freezer"", ""Hangers"", ""Free parking on premises"", ""Hot water kettle"", ""Window AC unit"", ""Toaster"", ""Cleaning available during stay"", ""Stove"", ""Shower gel"", ""Bed linens"", ""Dedicated workspace"", ""Cleaning products"", ""Dining table"", ""Carbon monoxide alarm"", ""Kitchen"", ""Long term stays allowed"", ""Wifi""]",2015-09-05,"Cambridge, MA",Steve,https://www.airbnb.com/rooms/912260040502294810
837,42.35367,-71.10516,4,1.0,1.0,1.0,$874.00,1,365,1.0,1.0,365.0,365.0,1.0,365.0,30,60,90,365,0,0,0,,,,,,,,1295.0,1673.0,913139088938753121,326084746,Area 2/MIT,,Room in hotel,Private room,within an hour,100%,93%,f,"['email', 'phone', 'work_email']",t,t,t,"[""Heating"", ""Coffee maker"", ""Coffee"", ""Iron"", ""Washer"", ""Ethernet connection"", ""Hair dryer"", ""Self check-in"", ""Shampoo"", ""Smoke alarm"", ""Backyard"", ""Essentials"", ""Clothing storage: closet and wardrobe"", ""Hot water"", ""Resort access"", ""Dryer"", ""TV with standard cable"", ""Crib"", ""Paid parking garage on premises"", ""Bed linens"", ""Dedicated workspace"", ""Dining table"", ""Building staff"", ""Air conditioning"", ""Carbon monoxide alarm"", ""Wifi""]",2020-01-10,"Oakland, CA",Suiteness,https://www.airbnb.com/rooms/913139088938753121
838,42.36375950000001,-71.10030499999999,2,1.0,0.0,1.0,$240.00,32,1125,30.0,334.0,1125.0,1125.0,39.5,1125.0,1,9,11,199,0,0,0,,,,,,,,4914.0,5698.0,917914899810546988,107434423,The Port,,Entire rental unit,Entire home/apt,within an hour,100%,97%,f,"['email', 'phone', 'work_email']",t,t,t,"[""Heating"", ""Coffee maker"", ""Dishwasher"", ""Iron"", ""Elevator"", ""Refrigerator"", ""High chair"", ""Hair dryer"", ""Pets allowed"", ""Gym"", ""Self check-in"", ""Shampoo"", ""Oven"", ""Private entrance"", ""Smoke alarm"", ""Essentials"", ""Hot water"", ""Microwave"", ""Washer \u2013\u00a0In unit"", ""Lockbox"", ""Hangers"", ""Cooking basics"", ""Paid parking on premises"", ""Fast wifi \u2013 221 Mbps"", ""Crib"", ""Bed linens"", ""Air conditioning"", ""Carbon monoxide alarm"", ""Kitchen"", ""Dryer \u2013\u00a0In unit"", ""Long term stays allowed"", ""TV""]",2016-12-16,"New York, NY",Blueground,https://www.airbnb.com/rooms/917914899810546988
839,42.3743,-71.13391,6,2.5,3.0,4.0,$412.00,2,365,2.0,2.0,365.0,365.0,2.0,365.0,5,10,37,210,23,11,1,4.83,4.91,5.0,5.0,5.0,5.0,4.65,3.0,5.0,918749466220965200,710114,West Cambridge,,Entire rental unit,Entire home/apt,within a few hours,100%,86%,t,"['email', 'phone']",t,t,f,"[""Baking sheet"", ""Heating"", ""Books and reading material"", ""Booster seat high chair"", ""Luggage dropoff allowed"", ""Coffee maker"", ""Conditioner"", ""Laundromat nearby"", ""Housekeeping available 1 day a week - available at extra cost"", ""Dishwasher"", ""Paid parking on premises \u2013 1 space"", ""Wine glasses"", ""First aid kit"", ""Babysitter recommendations"", ""Coffee"", ""Iron"", ""Washer"", ""Clothing storage"", ""Refrigerator"", ""Dishes and silverware"", ""Hair dryer"", ""Room-darkening shades"", ""Fire extinguisher"", ""Long term stays allowed"", ""Pack \u2019n play/Travel crib"", ""Blender"", ""Self check-in"", ""Children's playroom"", ""Shampoo"", ""Board games"", ""Oven"", ""Children\u2019s books and toys"", ""Private entrance"", ""Sound system"", ""Extra pillows and blankets"", ""Baby monitor"", ""Smoke alarm"", ""Essentials"", ""Body soap"", ""Backyard"", ""Hot water"", ""Drying rack for clothing"", ""Microwave"", ""Freezer"", ""Patio or balcony"", ""Outdoor dining area"", ""Hangers"", ""Lockbox"", ""Mini fridge"", ""Hot water kettle"", ""Cooking basics"", ""Toaster"", ""Bathtub"", ""Dryer"", ""Stove"", ""Outdoor furniture"", ""Shower gel"", ""Bed linens"", ""Dedicated workspace"", ""Cleaning products"", ""Baby bath"", ""Dining table"", ""Air conditioning"", ""Carbon monoxide alarm"", ""Kitchen"", ""Indoor fireplace"", ""TV"", ""Wifi""]",2011-06-16,"Cambridge, MA",Jordan,https://www.airbnb.com/rooms/918749466220965200
840,42.37105,-71.10434,1,,,,,91,365,91.0,91.0,365.0,365.0,91.0,365.0,0,0,0,62,2,2,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,18.0,919434524468768915,37907846,Mid-Cambridge,,Private room in rental unit,Private room,within an hour,99%,95%,f,"['email', 'phone']",t,t,f,"[""Baking sheet"", ""Heating"", ""Luggage dropoff allowed"", ""Dishwasher"", ""Coffee maker: Nespresso"", ""Wine glasses"", ""First aid kit"", ""Coffee"", ""Fire pit"", ""Iron"", ""Washer"", ""Clothing storage"", ""Refrigerator"", ""Dishes and silverware"", ""Hair dryer"", ""Fire extinguisher"", ""Blender"", ""BBQ grill"", ""Oven"", ""Extra pillows and blankets"", ""Smoke alarm"", ""Backyard"", ""Essentials"", ""Body soap"", ""Hot water"", ""Microwave"", ""Freezer"", ""Outdoor dining area"", ""Hangers"", ""Free parking on premises"", ""Hot water kettle"", ""Cooking basics"", ""Toaster"", ""Stove"", ""Dryer"", ""Barbecue utensils"", ""Outdoor furniture"", ""Bed linens"", ""Dedicated workspace"", ""Cleaning products"", ""Air conditioning"", ""Carbon monoxide alarm"", ""Kitchen"", ""Long term stays allowed"", ""TV"", ""Wifi""]",2015-07-08,"Boston, MA",Boston,https://www.airbnb.com/rooms/919434524468768915
841,42.37097,-71.07292,5,,2.0,,,5,365,5.0,5.0,365.0,365.0,5.0,365.0,30,60,90,364,0,0,0,,,,,,,,39.0,74.0,919736081970491426,518882444,East Cambridge,,Entire rental unit,Entire home/apt,within a day,59%,34%,f,"['email', 'phone']",t,t,f,"[""Central air conditioning"", ""Coffee maker"", ""Conditioner"", ""Dishwasher"", ""65 inch HDTV"", ""Iron"", ""Clothing storage"", ""Elevator"", ""Refrigerator"", ""Exercise equipment"", ""Dishes and silverware"", ""Hair dryer"", ""Stainless steel single oven"", ""Pets allowed"", ""Blender"", ""BBQ grill"", ""Shampoo"", ""Bidet"", ""Smoke alarm"", ""Essentials"", ""Body soap"", ""Pool table"", ""Hot water"", ""Microwave"", ""Free washer \u2013 In unit"", ""Freezer"", ""Kitchen"", ""Outdoor dining area"", ""Hangers"", ""Hot water kettle"", ""Cooking basics"", ""Bathtub"", ""Stove"", ""Outdoor furniture"", ""Bed linens"", ""Carbon monoxide alarm"", ""Central heating"", ""Dryer \u2013\u00a0In unit"", ""Long term stays allowed"", ""Wifi""]",2023-06-08,"Boston, MA",Greg,https://www.airbnb.com/rooms/919736081970491426
842,42.36556,-71.10916,7,3.0,3.0,5.0,$413.00,2,1125,2.0,28.0,1125.0,1125.0,26.2,1125.0,0,17,39,314,30,18,1,4.93,4.97,4.97,4.83,4.97,4.8,4.77,128.0,201.0,919781632888020415,31340713,Riverside,,Entire rental unit,Entire home/apt,within an hour,99%,91%,f,"['email', 'phone']",t,t,f,"[""Baking sheet"", ""Central air conditioning"", ""Luggage dropoff allowed"", ""55 inch TV with Roku"", ""Laundromat nearby"", ""Conditioner"", ""Private backyard \u2013 Not fully fenced"", ""Dishwasher"", ""Free dryer \u2013 In unit"", ""Wine glasses"", ""Coffee"", ""Pack \u2019n play/Travel crib - available upon request"", ""Iron"", ""Fireplace guards"", ""Ethernet connection"", ""Portable fans"", ""Refrigerator"", ""Dishes and silverware"", ""Hair dryer"", ""Room-darkening shades"", ""Fire extinguisher"", ""Pets allowed"", ""Blender"", ""Self check-in"", ""Shampoo"", ""Oven"", ""Private entrance"", ""Hot tub"", ""Extra pillows and blankets"", ""Smoke alarm"", ""Essentials"", ""Body soap"", ""Hot water"", ""Drying rack for clothing"", ""Microwave"", ""Free washer \u2013 In unit"", ""Gas stove"", ""Freezer"", ""Kitchen"", ""Outdoor dining area"", ""Hangers"", ""Ceiling fan"", ""Hot water kettle"", ""Cooking basics"", ""Clothing storage: walk-in closet, closet, and dresser"", ""Toaster"", ""Paid parking on premises"", ""Cleaning available during stay"", ""Bathtub"", ""Barbecue utensils"", ""Coffee maker: drip coffee maker"", ""Shower gel"", ""Bed linens"", ""Dedicated workspace"", ""Cleaning products"", ""Standalone high chair - available upon request"", ""Dining table"", ""Private BBQ grill: gas"", ""Carbon monoxide alarm"", ""Central heating"", ""Keypad"", ""Long term stays allowed"", ""Private patio or balcony"", ""Wifi""]",2015-04-16,"Boston, MA",Kama,https://www.airbnb.com/rooms/919781632888020415
843,42.36447,-71.10935,7,3.0,3.0,5.0,$512.00,2,1125,28.0,30.0,1125.0,1125.0,28.9,1125.0,0,17,39,314,10,7,1,4.5,4.8,4.5,4.5,4.5,4.8,4.3,27.0,86.0,919789980234899287,266312920,Riverside,,Entire rental unit,Entire home/apt,within an hour,100%,89%,f,"['email', 'phone', 'work_email']",t,t,f,"[""Baking sheet"", ""Luggage dropoff allowed"", ""Coffee maker"", ""Conditioner"", ""Laundromat nearby"", ""Dishwasher"", ""Free dryer \u2013 In unit"", ""Wine glasses"", ""Coffee"", ""Pack \u2019n play/Travel crib - available upon request"", ""Iron"", ""Clothing storage"", ""Fireplace guards"", ""Ethernet connection"", ""Portable fans"", ""Refrigerator"", ""Dishes and silverware"", ""High chair"", ""Other gas stove"", ""Hair dryer"", ""Room-darkening shades"", ""Fire extinguisher"", ""Pets allowed"", ""Blender"", ""Self check-in"", ""BBQ grill"", ""Shampoo"", ""Oven"", ""Private entrance"", ""Hot tub"", ""Extra pillows and blankets"", ""Smoke alarm"", ""Essentials"", ""Body soap"", ""Hot water"", ""Drying rack for clothing"", ""Microwave"", ""Free washer \u2013 In unit"", ""Freezer"", ""Kitchen"", ""Outdoor dining area"", ""Hangers"", ""Ceiling fan"", ""Hot water kettle"", ""Cooking basics"", ""Private backyard \u2013 Fully fenced"", ""Paid parking on premises"", ""Window AC unit"", ""Toaster"", ""Cleaning available during stay"", ""Bathtub"", ""Barbecue utensils"", ""Crib"", ""Outdoor furniture"", ""Shower gel"", ""Bed linens"", ""Dedicated workspace"", ""Cleaning products"", ""Dining table"", ""Paid parking off premises"", ""Carbon monoxide alarm"", ""Central heating"", ""Keypad"", ""Long term stays allowed"", ""TV"", ""Wifi""]",2019-06-04,"Boston, MA",STARS Of,https://www.airbnb.com/rooms/919789980234899287
